source,url,title,price_raw,price_value,currency,make,model,trim,year,mileage_raw,mileage_km,engine_raw,engine_cc,fuel,transmission,drive,body_type,color,steering,doors,seats,stock_no,chassis_no,location,scraped_at_utc
beforward,https://www.beforward.jp/nissan/teana/cd253267/id/15205768/,BE FORWARD : 2014 NISSAN Teana,4570,4570.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-L33,,2014,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,4,,CD253267,L33-004852,KYUSHU,2026-05-17T21:28:26.648064+00:00
beforward,https://www.beforward.jp/nissan/x-trail/cd253300/id/15205801/,BE FORWARD : 2024 NISSAN X-Trail,22710,22710.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-SNT33,,2024,Year,,Trans.,,Hybrid(Petrol),Automatic,4wheel drive,,Black,Right,5,,CD253300,SNT33-049278,YOKOHAMA,2026-05-17T21:28:34.161090+00:00
beforward,https://www.beforward.jp/nissan/x-trail/cd253350/id/15205851/,BE FORWARD : 2014 NISSAN X-Trail,8420,8420.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-NT32,,2014,Year,,Trans.,,Petrol,Automatic,4wheel drive,,Pearl,Right,5,,CD253350,NT32-015904,YOKOHAMA,2026-05-17T21:28:37.988467+00:00
beforward,https://www.beforward.jp/nissan/navara/cd253848/id/15206351/,BE FORWARD : 2010 NISSAN Navara,9110,9110.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,,2010,Year,,Trans.,,Diesel,Automatic,4wheel drive,,Black,Right,4,5,CD253848,VSK2422,UNITED KINGDOM,2026-05-17T21:28:50.722413+00:00
beforward,https://www.beforward.jp/nissan/navara/cd253849/id/15206352/,BE FORWARD : 2009 NISSAN Navara,6990,6990.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,,2009,Year,,Trans.,,Diesel,Manual,4wheel drive,,Black,Right,4,5,CD253849,VSK2423,UNITED KINGDOM,2026-05-17T21:28:54.790655+00:00
beforward,https://www.beforward.jp/nissan/navara/cd253850/id/15206353/,BE FORWARD : 2014 NISSAN Navara,12870,12870.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,,2014,Year,,Trans.,,Diesel,Automatic,4wheel drive,,Gray,Right,4,5,CD253850,VSK2424,UNITED KINGDOM,2026-05-17T21:28:58.839940+00:00
beforward,https://www.beforward.jp/nissan/navara/cd253851/id/15206354/,BE FORWARD : 2007 NISSAN Navara,9840,9840.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,,2007,Year,,Trans.,,Diesel,Manual,4wheel drive,,Black,Right,4,5,CD253851,VSK2425,UNITED KINGDOM,2026-05-17T21:29:04.369292+00:00
beforward,https://www.beforward.jp/nissan/navara/cd253852/id/15206355/,BE FORWARD : 2014 NISSAN Navara,20070,20070.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,,2014,Year,,Trans.,,Diesel,Automatic,4wheel drive,,Black,Right,4,5,CD253852,VSK2426,UNITED KINGDOM,2026-05-17T21:29:08.355770+00:00
beforward,https://www.beforward.jp/nissan/patrol-gr/cd253866/id/15206369/,BE FORWARD : 2004 NISSAN Patrol GR,13210,13210.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,,2004,Year,,Trans.,,Diesel,Automatic,4wheel drive,,Silver,Right,5,7,CD253866,JN139550,UNITED KINGDOM,2026-05-17T21:29:12.419803+00:00
beforward,https://www.beforward.jp/nissan/kix/cd253342/id/15205843/,BE FORWARD : 2020 NISSAN Kix,11730,11730.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-P15,,2020,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253342,P15-015275,NIIGATA,2026-05-17T21:29:16.431745+00:00
beforward,https://www.beforward.jp/nissan/roox/cd253186/id/15205687/,BE FORWARD : 2021 NISSAN Roox,8950,8950.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,4AA-B45A,,2021,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Red,Right,5,,CD253186,B45A-0322605,KOBE,2026-05-17T21:29:20.422598+00:00
beforward,https://www.beforward.jp/nissan/roox/cd253210/id/15205711/,BE FORWARD : 2021 NISSAN Roox,8750,8750.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,4AA-B45A,,2021,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253210,B45A-0321193,NAGOYA,2026-05-17T21:29:24.527964+00:00
beforward,https://www.beforward.jp/nissan/roox/cd253250/id/15205751/,BE FORWARD : 2022 NISSAN Roox,10440,10440.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,B45A,,2022,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253250,B45A-0341618,YOKOHAMA,2026-05-17T21:29:28.409968+00:00
beforward,https://www.beforward.jp/nissan/dayz/cd253213/id/15205714/,BE FORWARD : 2019 NISSAN Dayz,6440,6440.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,5AA-B44W,,2019,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Blue,Right,5,,CD253213,B44W-0006297,YOKOHAMA,2026-05-17T21:29:32.406042+00:00
beforward,https://www.beforward.jp/nissan/dayz/cd253256/id/15205757/,BE FORWARD : 2015 NISSAN Dayz,4570,4570.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-B21W,,2015,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pink,Right,5,,CD253256,B21W-0256168,NAGOYA,2026-05-17T21:29:36.404693+00:00
beforward,https://www.beforward.jp/nissan/dayz/cd253272/id/15205773/,BE FORWARD : 2015 NISSAN Dayz,4440,4440.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-B21W,,2015,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Black,Right,5,,CD253272,B21W-0232012,YOKOHAMA,2026-05-17T21:29:40.497247+00:00
beforward,https://www.beforward.jp/nissan/dayz/cd253922/id/15206425/,BE FORWARD : 2013 NISSAN Dayz,2380,2380.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-B21W,,2013,Year,,Trans.,,Petrol,CVT,2wheel drive,,Black,Right,5,4,CD253922,B21W-0003092,KOBE,2026-05-17T21:29:44.386573+00:00
beforward,https://www.beforward.jp/nissan/dayz-roox/cd253209/id/15205710/,BE FORWARD : 2017 NISSAN Dayz Roox,6030,6030.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,B21A,,2017,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Gray,Right,5,,CD253209,B21A-0344856,KOBE,2026-05-17T21:29:48.299465+00:00
beforward,https://www.beforward.jp/nissan/aura/cc557637/id/14577202/,BE FORWARD : 2022 NISSAN AURA,10870,10870.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-FE13,,2022,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,5,,CC557637,FE13-213751,NAGOYA,2026-05-17T21:29:52.310855+00:00
beforward,https://www.beforward.jp/nissan/aura/cd253181/id/15205682/,BE FORWARD : 2023 NISSAN AURA,12950,12950.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-FE13,,2023,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Red,Right,5,,CD253181,FE13-334142,KOBE,2026-05-17T21:29:56.370773+00:00
beforward,https://www.beforward.jp/nissan/aura/cd253218/id/15205719/,BE FORWARD : 2022 NISSAN AURA,12650,12650.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-FE13,,2022,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,5,,CD253218,FE13-235999,KOBE,2026-05-17T21:30:00.546372+00:00
beforward,https://www.beforward.jp/nissan/aura/cd253377/id/15205878/,BE FORWARD : 2022 NISSAN AURA,12550,12550.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6AA-FE13,,2022,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Pearl,Right,5,,CD253377,FE13-224631,KYUSHU,2026-05-17T21:30:06.751748+00:00
beforward,https://www.beforward.jp/nissan/ariya/cd253878/id/15206381/,BE FORWARD : 2022 NISSAN ARIYA,21060,21060.0,USD,CVT,CVT,CVT,,Year,,Trans.,,Electric,CVT,2wheel drive,CVT,CVT,Right,5,5,CD253878,FE0-102306,YOKOHAMA,2026-05-17T21:30:11.336928+00:00
beforward,https://www.beforward.jp/mazda/mazda2/cd253344/id/15205845/,BE FORWARD : 2020 MAZDA Mazda2,10000,10000.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6BA-DJLFS,,2020,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253344,DJLFS-715567,NAGOYA,2026-05-17T21:30:15.415734+00:00
beforward,https://www.beforward.jp/mazda/cx-5/cb784561/id/13847419/,BE FORWARD : 2021 MAZDA CX-5,13650,13650.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,6BA-KFEP,,2021,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Gray,Right,5,,CB784561,KFEP-452176,NAGOYA,2026-05-17T21:30:23.999464+00:00
beforward,https://www.beforward.jp/mazda/cx-5/cd253201/id/15205702/,BE FORWARD : 2019 MAZDA CX-5,14770,14770.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,KF2P,,2019,Year,,Trans.,,Diesel,Automatic,2wheel drive,,Pearl,Right,5,,CD253201,KF2P-323324,NAGOYA,2026-05-17T21:30:28.839329+00:00
beforward,https://www.beforward.jp/mazda/cx-5/cd253290/id/15205791/,BE FORWARD : 2013 MAZDA CX-5,6300,6300.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,KE2FW,,2013,Year,,Trans.,,Diesel,Automatic,2wheel drive,,Pearl,Right,5,,CD253290,KE2FW-125987,OSAKA,2026-05-17T21:30:33.061118+00:00
beforward,https://www.beforward.jp/mazda/cx-5/cd253301/id/15205802/,BE FORWARD : 2017 MAZDA CX-5,11560,11560.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-KF5P,,2017,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Gray,Right,5,,CD253301,KF5P-104139,KYUSHU,2026-05-17T21:30:38.114616+00:00
beforward,https://www.beforward.jp/mazda/cx-5/cd253316/id/15205817/,BE FORWARD : 2021 MAZDA CX-5,16890,16890.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,3DA-KF2P,,2021,Year,,Trans.,,Diesel,Automatic,2wheel drive,,Pearl,Right,5,,CD253316,KF2P-462077,YOKOHAMA,2026-05-17T21:30:42.145819+00:00
beforward,https://www.beforward.jp/mazda/cx-5/cd253379/id/15205880/,BE FORWARD : 2017 MAZDA CX-5,7680,7680.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-KFEP,,2017,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,5,,CD253379,KFEP-100935,YOKOHAMA,2026-05-17T21:30:46.037284+00:00
beforward,https://www.beforward.jp/mazda/cx-5/cd253906/id/15206409/,BE FORWARD : 2019 MAZDA CX-5,9090,9090.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,3DA-KF2P,,2019,Year,,Trans.,,Diesel,Automatic,4wheel drive,,White,Right,5,5,CD253906,KF2P-304963,YOKOHAMA,2026-05-17T21:30:50.281377+00:00
beforward,https://www.beforward.jp/mazda/cx-3/cd253178/id/15205679/,BE FORWARD : 2017 MAZDA CX-3,7420,7420.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,LDA-DK5FW,,2017,Year,,Trans.,,Diesel,Automatic,2wheel drive,,Red,Right,5,,CD253178,DK5FW-209253,NAGOYA,2026-05-17T21:30:54.191457+00:00
beforward,https://www.beforward.jp/mazda/cx-8/cd253283/id/15205784/,BE FORWARD : 2018 MAZDA CX-8,9410,9410.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,3DA-KG2P,,2018,Year,,Trans.,,Diesel,Automatic,2wheel drive,,Blue,Right,5,,CD253283,KG2P-123780,KYUSHU,2026-05-17T21:30:58.232590+00:00
beforward,https://www.beforward.jp/mazda/cx-30/cc817867/id/14839266/,BE FORWARD : 2021 MAZDA CX-30,11200,11200.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,5BA-DMEP,,2021,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Red,Right,5,,CC817867,DMEP-127758,NAGOYA,2026-05-17T21:31:02.313841+00:00
beforward,https://www.beforward.jp/mazda/cx-30/cd086585/id/15038720/,BE FORWARD : 2020 MAZDA CX-30,14340,14340.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,3DA-DM8P,,2020,Year,,Trans.,,Diesel,Automatic,4wheel drive,,Pearl,Right,5,,CD086585,DM8P-110490,YOKOHAMA,2026-05-17T21:31:06.394349+00:00
beforward,https://www.beforward.jp/mazda/cx-30/cd253324/id/15205825/,BE FORWARD : 2022 MAZDA CX-30,14770,14770.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,5BA-DMEP,,2022,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Silver,Right,5,,CD253324,DMEP-205915,NAGOYA,2026-05-17T21:31:10.411980+00:00
beforward,https://www.beforward.jp/mazda/cx-30/cd253327/id/15205828/,BE FORWARD : 2024 MAZDA CX-30,17360,17360.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,3DA-DM8R,,2024,Year,,Trans.,,Diesel,Automatic,2wheel drive,,Silver,Right,5,,CD253327,DM8R-102974,KYUSHU,2026-05-17T21:31:14.495196+00:00
beforward,https://www.beforward.jp/mazda/mx-30/cd253182/id/15205683/,BE FORWARD : 2020 MAZDA MX-30,11860,11860.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,5AA-DREJ3P,,2020,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Black,Right,5,,CD253182,DREJ3P-101404,YOKOHAMA,2026-05-17T21:31:19.927797+00:00
beforward,https://www.beforward.jp/mitsubishi/canter/cd232471/id/15185704/,BE FORWARD : 2008 MITSUBISHI Canter,11460,11460.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,PDG-FE73D,,2008,Year,,Trans.,,Diesel,Manual,2wheel drive,,Green,Right,2,,CD232471,FE73D-550470,KOBE,2026-05-17T21:31:24.651757+00:00
beforward,https://www.beforward.jp/mitsubishi/canter/cd253333/id/15205834/,BE FORWARD : 2016 MITSUBISHI Canter,25370,25370.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,TKG-FEA50,,2016,Year,,Trans.,,Diesel,Manual,2wheel drive,,Blue,Right,2,,CD253333,FEA50-543214,YOKOHAMA,2026-05-17T21:31:32.392104+00:00
beforward,https://www.beforward.jp/mitsubishi/delica-d5/cd125866/id/15078077/,BE FORWARD : 2013 MITSUBISHI Delica D5,5950,5950.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,LDA-CV1W,,2013,Year,,Trans.,,Diesel,Automatic,4wheel drive,,Green,Right,5,,CD125866,CV1W-0905015,YOKOHAMA,2026-05-17T21:31:40.032654+00:00
beforward,https://www.beforward.jp/mitsubishi/delica-d5/cd253190/id/15205691/,BE FORWARD : 2014 MITSUBISHI Delica D5,9930,9930.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-CV5W,,2014,Year,,Trans.,,Petrol,Automatic,4wheel drive,,Black,Right,5,,CD253190,CV5W-0903187,YOKOHAMA,2026-05-17T21:31:44.825455+00:00
beforward,https://www.beforward.jp/mitsubishi/delica-d5/cd253361/id/15205862/,BE FORWARD : 2021 MITSUBISHI Delica D5,23580,23580.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,3DA-CV1W,,2021,Year,,Trans.,,Diesel,Automatic,4wheel drive,,Pearl,Right,5,,CD253361,CV1W-2210356,OSAKA,2026-05-17T21:31:48.911544+00:00
beforward,https://www.beforward.jp/mitsubishi/delica-d5/cd253398/id/15205899/,BE FORWARD : 2022 MITSUBISHI Delica D5,26060,26060.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,3DA-CV1W,,2022,Year,,Trans.,,Diesel,Automatic,4wheel drive,,Pearl,Right,5,,CD253398,CV1W-3000547,NAGOYA,2026-05-17T21:31:53.052496+00:00
beforward,https://www.beforward.jp/mitsubishi/delica-d5/cd253907/id/15206410/,BE FORWARD : 2007 MITSUBISHI Delica D5,3380,3380.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-CV5W,,2007,Year,,Trans.,,Petrol,CVT,2wheel drive,,Black,Right,5,8,CD253907,CV5W-0015834,YOKOHAMA,2026-05-17T21:31:57.484306+00:00
beforward,https://www.beforward.jp/mitsubishi/l200/cd253708/id/15206209/,BE FORWARD : 2011 MITSUBISHI L200,12370,12370.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,,2011,Year,,Trans.,,Diesel,Automatic,4wheel drive,,Silver,Right,4,5,CD253708,AHT14096,UNITED KINGDOM,2026-05-17T21:32:01.575651+00:00
beforward,https://www.beforward.jp/mitsubishi/l200/cd253709/id/15206210/,BE FORWARD : 2007 MITSUBISHI L200,7670,7670.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,,2007,Year,,Trans.,,Diesel,Automatic,4wheel drive,,Black,Right,4,5,CD253709,AHT14097,UNITED KINGDOM,2026-05-17T21:32:05.798170+00:00
beforward,https://www.beforward.jp/mitsubishi/l200/cd253711/id/15206212/,BE FORWARD : 2013 MITSUBISHI L200,16270,16270.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,,2013,Year,,Trans.,,Diesel,Manual,4wheel drive,,Brown,Right,4,5,CD253711,AHT14098,UNITED KINGDOM,2026-05-17T21:32:09.853996+00:00
beforward,https://www.beforward.jp/mitsubishi/l200/cd253713/id/15206214/,BE FORWARD : 2008 MITSUBISHI L200,12580,12580.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,,2008,Year,,Trans.,,Diesel,Automatic,4wheel drive,,Silver,Right,4,5,CD253713,AHT14099,UNITED KINGDOM,2026-05-17T21:32:14.027931+00:00
beforward,https://www.beforward.jp/mitsubishi/l200/cd253716/id/15206217/,BE FORWARD : 2011 MITSUBISHI L200,10490,10490.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,,2011,Year,,Trans.,,Diesel,Manual,4wheel drive,,Blue,Right,4,5,CD253716,AHT14125,UNITED KINGDOM,2026-05-17T21:32:18.895427+00:00
beforward,https://www.beforward.jp/mitsubishi/l200/cd253718/id/15206219/,BE FORWARD : 2010 MITSUBISHI L200,11270,11270.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,,2010,Year,,Trans.,,Diesel,Manual,4wheel drive,,Gray,Right,4,5,CD253718,AHT14126,UNITED KINGDOM,2026-05-17T21:32:23.052647+00:00
beforward,https://www.beforward.jp/mitsubishi/l200/cd253720/id/15206221/,BE FORWARD : 2013 MITSUBISHI L200,14160,14160.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,-,,2013,Year,,Trans.,,Diesel,Manual,4wheel drive,,Gray,Right,4,5,CD253720,AHT14121,UNITED KINGDOM,2026-05-17T21:32:27.193819+00:00
beforward,https://www.beforward.jp/mitsubishi/delica-mini/cd253302/id/15205803/,BE FORWARD : 2023 MITSUBISHI Delica Mini,13020,13020.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,5AA-B34A,,2023,Year,,Trans.,,Hybrid(Petrol),Automatic,2wheel drive,,Green,Right,5,,CD253302,B34A-0500676,OSAKA,2026-05-17T21:32:31.370247+00:00
beforward,https://www.beforward.jp/suzuki/alto/cd253870/id/15206373/,BE FORWARD : 2014 SUZUKI Alto,2110,2110.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-HE22S,,2014,Year,,Trans.,,Petrol,CVT,4wheel drive,,Blue,Right,5,4,CD253870,HE22S-436316,YOKOHAMA,2026-05-17T21:32:35.276054+00:00
beforward,https://www.beforward.jp/suzuki/alto-works/cd253886/id/15206389/,BE FORWARD : 2018 SUZUKI Alto Works,10360,10360.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DBA-HA36S,,2018,Year,,Trans.,,Petrol,Manual,2wheel drive,,White,Right,5,,CD253886,HA36S-899040,KYUSHU,2026-05-17T21:32:40.792649+00:00
beforward,https://www.beforward.jp/suzuki/carry-truck/cb552609/id/13614206/,BE FORWARD : 2002 SUZUKI Carry Truck,1930,1930.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,LE-DA63T,,2002,Year,,Trans.,,Petrol,Manual,2wheel drive,,White,Right,2,2,CB552609,DA63T-143686,YOKOHAMA,2026-05-17T21:32:45.328010+00:00
beforward,https://www.beforward.jp/suzuki/carry-truck/cc919456/id/14942768/,BE FORWARD : 2020 SUZUKI Carry Truck,3180,3180.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,DA16T,,2020,Year,,Trans.,,Petrol,Manual,2wheel drive,,Silver,Right,2,,CC919456,DA16T-541015,NAGOYA,2026-05-17T21:32:54.691217+00:00
beforward,https://www.beforward.jp/suzuki/jimny/cb843344/id/13907926/,BE FORWARD : 2022 SUZUKI Jimny,11530,11530.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,JB64W,,2022,Year,,Trans.,,Petrol,Manual,4wheel drive,,Green,Right,5,,CB843344,JB64W-269800,NAGOYA,2026-05-17T21:33:00.471304+00:00
beforward,https://www.beforward.jp/suzuki/jimny/cc735441/id/14755887/,BE FORWARD : 2020 SUZUKI Jimny,13040,13040.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,3BA-JB64W,,2020,Year,,Trans.,,Petrol,Automatic,4wheel drive,,Beige,Right,3,4,CC735441,JB64W-154424,KYUSHU,2026-05-17T21:33:09.198521+00:00
beforward,https://www.beforward.jp/suzuki/jimny/cc711605/id/14769476/,BE FORWARD : 2000 SUZUKI Jimny,2150,2150.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,TA-JB23W,,2000,Year,,Trans.,,Petrol,Automatic,2wheel drive,,Pearl,Right,3,,CC711605,JB23W-213086,KOBE,2026-05-17T21:33:15.739800+00:00
beforward,https://www.beforward.jp/suzuki/jimny/cc862445/id/14896107/,BE FORWARD : 1989 SUZUKI Jimny,1900,1900.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,M-JA71V,,1989,Year,,Trans.,,Petrol,Manual,4wheel drive,,Blue,Right,3,,CC862445,JA71-164164,YOKOHAMA,2026-05-17T21:33:21.648038+00:00
beforward,https://www.beforward.jp/suzuki/jimny/cd253343/id/15205844/,BE FORWARD : 2019 SUZUKI Jimny,11190,11190.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,3BA-JB64W,,2019,Year,,Trans.,,Petrol,Manual,4wheel drive,,Black,Right,3,,CD253343,JB64W-131981,KOBE,2026-05-17T21:33:27.665400+00:00
beforward,https://www.beforward.jp/suzuki/jimny-sierra/cd097882/id/15050158/,BE FORWARD : 2022 SUZUKI Jimny Sierra,13850,13850.0,USD,TOYOTA NISSAN HONDA MAZDA MITSUBISHI SUBARU SUZUKI ISUZU DAIHATSU HINO LEXUS,3BA-JB74W,,2022,Year,,Trans.,,Petrol,Manual,4wheel drive,,White,Right,3,,CD097882,JB74W-160000,NAGOYA,2026-05-17T21:33:32.722416+00:00
